"File","Key","English","Welsh","Status"
"accessCode.json","errors.respondToClaimUnavailable","The option to respond to a claim is not available at the moment.","","NEEDS TRANSLATION"
"claimList.json","pageTitle","Your Possession Claims account","","NEEDS TRANSLATION"
"claimList.json","heading","Your Possession Claims account","","NEEDS TRANSLATION"
"claimList.json","accessYourCase","If a claim you want to view is not listed below, you must first <a href=""/access-your-case"" class=""govuk-link"" target=""_blank"" rel=""noreferrer noopener"">provide some details to access it (opens in new tab)</a>.","","NEEDS TRANSLATION"
"claimList.json","claimsMadeAgainstYou","Claims made against you","","NEEDS TRANSLATION"
"claimList.json","table.claimNumber","Claim number","","NEEDS TRANSLATION"
"claimList.json","table.claimantsName","Claimant’s name","","NEEDS TRANSLATION"
"claimList.json","table.propertyPostcode","Property postcode","","NEEDS TRANSLATION"
"claimList.json","table.actions","Actions","","NEEDS TRANSLATION"
"claimList.json","table.viewClaim","View claim","","NEEDS TRANSLATION"
"claimList.json","noClaimsFound","There are no claims against you.","","NEEDS TRANSLATION"
"common.json","errors.documentUpload.fileTooLargeDocStore","File you have uploaded is too big. Document files must be less than {{maxSize}}.","","NEEDS TRANSLATION"
"common.json","errors.documentUpload.fileTooLargeMedia","File you have uploaded is too big. Image files must be smaller than {{maxSize}}.","","NEEDS TRANSLATION"
"common.json","errors.documentUpload.fileTotalTooLargeDocStore","The selected files must be smaller than {{maxSize}}. Delete one or more files or reduce the file sizes.","","NEEDS TRANSLATION"
"common.json","errors.documentUpload.filenameTooLong","The file name must be {{maxLength}} characters or fewer","","NEEDS TRANSLATION"
"common.json","errors.documentUpload.uploadFailed","The selected file could not be uploaded – try again","","NEEDS TRANSLATION"
"common.json","errorPages.pageNotFound.paragraph8","<a class=""govuk-link"" href=""https://www.gov.uk/call-charges"" target=""_blank"" rel=""noopener noreferrer"">Find out about call charges (opens in new tab)</a>.","","NEEDS TRANSLATION"
"common.json","errorPages.serviceUnavailable.paragraph7","<a class=""govuk-link"" href=""https://www.gov.uk/call-charges"" target=""_blank"" rel=""noopener noreferrer"">Find out about call charges (opens in new tab)</a>.","","NEEDS TRANSLATION"
"common.json","errorPages.technicalError.paragraph8","<a class=""govuk-link"" href=""https://www.gov.uk/call-charges"" target=""_blank"" rel=""noopener noreferrer"">Find out about call charges (opens in new tab)</a>.","","NEEDS TRANSLATION"
"common.json","errorPages.accessDenied.paragraph6","<a class=""govuk-link"" href=""https://www.gov.uk/call-charges"" target=""_blank"" rel=""noopener noreferrer"">Find out about call charges (opens in new tab)</a>.","","NEEDS TRANSLATION"
"makeAnApplication/applicationSubmitted.json","paymentBeingProcessed","Payment being processed","","NEEDS TRANSLATION"
"makeAnApplication/applicationSubmitted.json","adjournRequestReceived","We have received your request to adjourn (delay) the court hearing.","","NEEDS TRANSLATION"
"makeAnApplication/applicationSubmitted.json","setAsideRequestReceived","We have received your request to set aside (cancel) the order.","","NEEDS TRANSLATION"
"makeAnApplication/applicationSubmitted.json","somethingElseRequestReceived","We have received your request to ask the court to make an order.","","NEEDS TRANSLATION"
"makeAnApplication/applicationSubmitted.json","youDoNotNeedToDoAnythingElse","You do not need to do anything else. We will send your application to the judge and we will contact you again when they have made a decision.","","NEEDS TRANSLATION"
"makeAnApplication/applicationSubmitted.json","giveFeedbackAboutThisService","Give feedback about this service","","NEEDS TRANSLATION"
"makeAnApplication/payForYourApplication.json","pageTitle","Pay for your application","","NEEDS TRANSLATION"
"makeAnApplication/payForYourApplication.json","heading","Pay for your application","","NEEDS TRANSLATION"
"makeAnApplication/payForYourApplication.json","applicationFee","Application fee:","","NEEDS TRANSLATION"
"makeAnApplication/payForYourApplication.json","youWillBeRedirected","You will be redirected to GOV.UK Pay to complete your payment securely.","","NEEDS TRANSLATION"
"makeAnApplication/payForYourApplication.json","govPayIsASecureService","GOV.UK Pay is a secure payment service used by government services.","","NEEDS TRANSLATION"
"makeAnApplication/paymentUnsuccessful.json","pageTitle","Payment unsuccessful","","NEEDS TRANSLATION"
"makeAnApplication/paymentUnsuccessful.json","yourPaymentWasUnsuccessful","Your payment was unsuccessful","","NEEDS TRANSLATION"
"makeAnApplication/paymentUnsuccessful.json","youCanTryToMakeACardPayment","You can try to <a href=""{{ payForYourApplicationUrl }}"" class=""govuk-link"">make a card payment</a> again.","","NEEDS TRANSLATION"
"makeAnApplication/whatOrderDoYouWantTheCourtToMakeAndWhy.json","list.SOMETHING_ELSE.0","why you want to add someone to your claim","","NEEDS TRANSLATION"
"makeAnApplication/whatOrderDoYouWantTheCourtToMakeAndWhy.json","list.SOMETHING_ELSE.1","why you should not be sanctioned (punished)","","NEEDS TRANSLATION"
"makeAnApplication/whatOrderDoYouWantTheCourtToMakeAndWhy.json","list.SOMETHING_ELSE.2","why you want to transfer to the High Court for enforcement","","NEEDS TRANSLATION"
"makeAnApplication/whatOrderDoYouWantTheCourtToMakeAndWhy.json","list.ADJOURN.0","you are unable to attend the hearing due a pre-existing medical appointment","","NEEDS TRANSLATION"
"makeAnApplication/whatOrderDoYouWantTheCourtToMakeAndWhy.json","list.ADJOURN.1","you are attending a funeral","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersDocuments.json","cardTitle","Upload files","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersDocuments.json","rows.uploadedDocuments.label","Uploaded files","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersDocuments.json","rows.uploadedDocuments.changeHidden","uploaded files","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersIncomeAndExpenses.json","frequencies.WEEKLY","every week","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersIncomeAndExpenses.json","frequencies.MONTHLY","every month","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersIncomeAndExpenses.json","incomeFrequencies.WEEKLY","received every week","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersIncomeAndExpenses.json","incomeFrequencies.MONTHLY","received every month","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersIncomeAndExpenses.json","paymentFrequencies.WEEKLY","paid every week","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersIncomeAndExpenses.json","paymentFrequencies.MONTHLY","paid every month","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersIncomeAndExpenses.json","rows.shareIncomeExpenseDetails.changeHidden","share income and expense details","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersIncomeAndExpenses.json","rows.regularIncome.label","What regular income do you receive?","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersIncomeAndExpenses.json","rows.hasAppliedForUniversalCredit.changeHidden","applied for Universal Credit","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersIncomeAndExpenses.json","rows.universalCreditApplicationDate.label","When did you apply for Universal Credit?","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersIncomeAndExpenses.json","rows.universalCreditApplicationDate.changeHidden","Universal Credit application date","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersIncomeAndExpenses.json","rows.priorityDebtTotal.changeHidden","priority debt total","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersIncomeAndExpenses.json","rows.priorityDebtContribution.changeHidden","priority debt contribution","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersIncomeAndExpenses.json","rows.regularExpenses.label","What other regular expenses do you have?","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersIncomeAndExpenses.json","rows.otherConsiderations.changeHidden","other considerations","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersIncomeAndExpenses.json","rows.otherConsiderationsDetails.changeHidden","other considerations details","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersPaymentsAndAgreements.json","cardTitle","Payments and agreements","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersPaymentsAndAgreements.json","rows.paymentDetails.changeHidden","payment details","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersPaymentsAndAgreements.json","rows.repaymentPlanAgreed.changeHidden","repayment agreement","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersPaymentsAndAgreements.json","rows.repaymentAgreedDetails.changeHidden","repayment details","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersPaymentsAndAgreements.json","rows.repayArrearsInstalments.changeHidden","offer to pay in instalments","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersPaymentsAndAgreements.json","rows.installmentAmount.changeHidden","instalment amount","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersPaymentsAndAgreements.json","rows.installmentFrequency.changeHidden","instalment frequency","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersPersonalDetails.json","cardTitle","Personal details","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersPersonalDetails.json","rows.defendantNameConfirmation.label","Is your name {{name}}?","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersPersonalDetails.json","rows.defendantNameConfirmation.changeHidden","name","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersPersonalDetails.json","rows.defendantName.label","Name","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersPersonalDetails.json","rows.defendantName.changeHidden","corrected name","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersPersonalDetails.json","rows.defendantNameCapture.changeHidden","name","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersPersonalDetails.json","rows.dateOfBirth.label","What’s your date of birth?","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersPersonalDetails.json","rows.correspondenceAddressConfirmation.label","Is your postal address {{address}}?","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersPersonalDetails.json","rows.correspondenceAddressConfirmation.changeHidden","postal address","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersPersonalDetails.json","rows.contactByEmailOrPost.changeHidden","how you receive updates","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersPersonalDetails.json","rows.contactByEmailOrPost.options.none","None","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersPersonalDetails.json","rows.contactByPhone.changeHidden","contact by phone","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersPersonalDetails.json","rows.contactDetails.label","Contact details","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersPersonalDetails.json","rows.contactDetails.changeHidden","contact details","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersStartNowAndDetails.json","rows.hasSolicitor.changeHidden","do you have a solicitor","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersYourCircumstances.json","rows.dependantChildrenDetails.changeHidden","dependent children details","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersYourCircumstances.json","rows.otherDependantsDetails.changeHidden","other dependants details","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersYourCircumstances.json","rows.otherTenants.changeHidden","other adults in your home","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersYourCircumstances.json","rows.otherTenantsDetails.changeHidden","other adults details","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersYourCircumstances.json","rows.alternativeAccommodation.changeHidden","alternative accommodation","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersYourCircumstances.json","rows.alternativeAccommodationDate.label","When would you be able to move in?","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersYourCircumstances.json","rows.alternativeAccommodationDate.changeHidden","alternative accommodation move-in date","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersYourCircumstances.json","rows.shareAdditionalCircumstances.changeHidden","additional circumstances","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersYourCircumstances.json","rows.shareAdditionalCircumstancesDetails.changeHidden","additional circumstances details","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersYourCircumstances.json","rows.exceptionalHardshipDetails.changeHidden","exceptional hardship details","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersYourResponse.json","cardTitle","Response","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersYourResponse.json","rows.landlordRegistered.changeHidden","landlord registered","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersYourResponse.json","rows.landlordLicensed.changeHidden","landlord licensed","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersYourResponse.json","rows.tenancyTypeCorrect.changeHidden","tenancy type","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersYourResponse.json","rows.tenancyTypeDetails.changeHidden","corrected tenancy type","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersYourResponse.json","rows.tenancyStartDate.changeHidden","tenancy start date","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersYourResponse.json","rows.tenancyStartDate.confirm.changeHidden","tenancy start date","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersYourResponse.json","rows.tenancyStartDate.correctDate.label","What is the correct start date?","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersYourResponse.json","rows.tenancyStartDate.correctDate.changeHidden","corrected tenancy start date","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersYourResponse.json","rows.tenancyStartDate.labelEntered","When did your tenancy, occupation contract or licence start?","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersYourResponse.json","rows.possessionNoticeReceived.changeHidden","notice received","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersYourResponse.json","rows.noticeReceivedDate.label","When did you receive notice from {{claimantName}}?","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersYourResponse.json","rows.noticeReceivedDate.changeHidden","notice received date","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersYourResponse.json","rows.rentArrearsAmountConfirmation.changeHidden","rent arrears amount","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersYourResponse.json","rows.rentArrearsAmountDetails.changeHidden","rent arrears amount details","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersYourResponse.json","rows.disputeClaim.changeHidden","dispute other parts of the claim","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersYourResponse.json","rows.disputeClaimDetails.changeHidden","dispute details","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersYourResponse.json","rows.makeCounterClaim.changeHidden","make a counterclaim","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersYourResponse.json","rows.counterClaimType.changeHidden","counterclaim type","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersYourResponse.json","rows.isClaimAmountKnown.changeHidden","claim amount known","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersYourResponse.json","rows.claimAmount.changeHidden","claim amount","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersYourResponse.json","rows.estimatedMaxClaimAmount.changeHidden","estimated maximum claim amount","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersYourResponse.json","rows.counterClaimNeedHelpWithFees.changeHidden","help paying the counterclaim fee","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersYourResponse.json","rows.counterClaimAppliedForHwf.changeHidden","applied for help with fees","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersYourResponse.json","rows.counterClaimHwfReference.changeHidden","Help with Fees reference number","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersYourResponse.json","rows.counterClaimFor.changeHidden","counterclaim subject","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersYourResponse.json","rows.counterClaimReasons.changeHidden","counterclaim reasons","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersYourResponse.json","rows.counterClaimAgainst.changeHidden","counterclaim against","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersYourResponse.json","rows.otherOrderRequestDetails.changeHidden","orders requested","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersYourResponse.json","rows.otherOrderRequestFacts.changeHidden","facts for the court","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersYourResponse.json","rows.counterClaimWantToUploadFiles.changeHidden","upload files for counterclaim","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersYourResponse.json","rows.counterClaimDocuments.label","Uploaded files","","NEEDS TRANSLATION"
"respondToClaim/checkYourAnswersYourResponse.json","rows.counterClaimDocuments.changeHidden","uploaded files for counterclaim","","NEEDS TRANSLATION"
"respondToClaim/contactPreferencesEmailOrPost.json","content","<p class=""govuk-body"">Important documents like orders will always be sent by post.</p><p class=""govuk-body""> You can choose to receive updates about your case by post or email. For example, when a hearing has been scheduled or a document is ready to view online.</p>","","NEEDS TRANSLATION"
"respondToClaim/counterClaim.json","whatCounterClaimIsBullet1","a party in the case","","NEEDS TRANSLATION"
"respondToClaim/counterClaim.json","whatCounterClaimIsBullet2","against a party and someone else that can be considered as part of the same case","","NEEDS TRANSLATION"
"respondToClaim/counterClaim.json","whatCounterClaimIsLinkText","<a href=""https://england.shelter.org.uk/professional_resources/legal/possession_and_eviction/tenant_defences_to_possession/tenant_defence_and_counterclaim_process"" target=""_blank"" rel=""noopener noreferrer"" class=""govuk-link"">Read guidance on counterclaims from Shelter (opens in new tab)</a>.","","NEEDS TRANSLATION"
"respondToClaim/counterClaim.json","whenMakeCounterClaimBullet1","left the property in a state of disrepair","","NEEDS TRANSLATION"
"respondToClaim/counterClaim.json","whenMakeCounterClaimBullet2","did not protect your tenancy deposit","","NEEDS TRANSLATION"
"respondToClaim/counterClaim.json","counterClaimFeesCourtFeesLinkText","<a href=""https://www.gov.uk/government/publications/fees-in-the-civil-and-family-courts-main-fees-ex50/civil-court-fees-ex50"" target=""_blank"" rel=""noopener noreferrer"" class=""govuk-link"">Find out about court fees (opens in new tab)</a>.","","NEEDS TRANSLATION"
"respondToClaim/counterClaimApplicationFeeAmount.json","pageTitle","Pay your counterclaim fee","","NEEDS TRANSLATION"
"respondToClaim/counterClaimApplicationFeeAmount.json","notApplicable","Not applicable","","NEEDS TRANSLATION"
"respondToClaim/counterClaimApplicationFeeAmount.json","counterClaimAmountLabel","Counterclaim amount","","NEEDS TRANSLATION"
"respondToClaim/counterClaimApplicationFeeAmount.json","payNowButton","Pay your counterclaim fee ({{counterClaimFee, currency(currency: GBP)}})","","NEEDS TRANSLATION"
"respondToClaim/counterClaimApplicationFeeAmount.json","paymentError","We could not start your payment. Try again.","","NEEDS TRANSLATION"
"respondToClaim/counterClaimHaveYouAppliedForHelp.json","revealedHwfQuestionHint","<span class=""govuk-body govuk-!-display-block govuk-!-margin-bottom-1"">You will have received this number when you applied for Help with Fees. This reference must not have been used for a previous application.</span>For example, HWF-A1B-23C","","NEEDS TRANSLATION"
"respondToClaim/counterClaimPaymentSuccessful.json","pageTitle","Payment successful","","NEEDS TRANSLATION"
"respondToClaim/counterClaimPaymentSuccessful.json","paragraph1","Your counterclaim fee has been paid and your counterclaim has been submitted.","","NEEDS TRANSLATION"
"respondToClaim/counterClaimPaymentSuccessful.json","paymentReference","Your payment reference number is: {{paymentReference}}","","NEEDS TRANSLATION"
"respondToClaim/counterClaimSpecificSum.json","specificFeeText","<p class=""govuk-body"">Your counterclaim fee (the fee you will pay to make this counterclaim) depends on the amount you’re claiming for.</p><p class=""govuk-body"">If you want to check how much your fee will be, you can <a href=""https://www.gov.uk/government/publications/fees-in-the-civil-and-family-courts-main-fees-ex50/civil-court-fees-ex50"" class=""govuk-link"" target=""_blank"" rel=""noopener noreferrer"">estimate how much it will cost you to make your counterclaim (opens in new tab)</a></p>","","NEEDS TRANSLATION"
"respondToClaim/counterClaimSpecificSum.json","noSpecificFeeText","<p class=""govuk-body"">If you do not know the specific sum you’re claiming for, the court needs to know what you believe the maximum value of your claim will be.</p><p class=""govuk-body"">If you do not know the exact amount, give an estimate.</p>","","NEEDS TRANSLATION"
"respondToClaim/disputeClaimInterstitial.json","listItem1","the tenancy, occupation contract or licence agreement you signed to rent your property","","NEEDS TRANSLATION"
"respondToClaim/endOfJourneyCya.json","sections.legalAdvice","Legal advice","","NEEDS TRANSLATION"
"respondToClaim/endOfJourneyCya.json","sections.personalDetails","Personal details","","NEEDS TRANSLATION"
"respondToClaim/endOfJourneyCya.json","sections.dependantsAndOtherResidents","Dependants and other residents","","NEEDS TRANSLATION"
"respondToClaim/endOfJourneyCya.json","sections.uploadFiles","Upload files","","NEEDS TRANSLATION"
"respondToClaim/endOfJourneyCya.json","sections.otherConsiderations","Other considerations","","NEEDS TRANSLATION"
"respondToClaim/endOfJourneyCya.json","rows.uploadedDocuments.label","Upload any files that you think are relevant to your response","","NEEDS TRANSLATION"
"respondToClaim/endOfJourneyCya.json","rows.otherConsiderations.changeHidden","whether there is anything else you want to tell the court as part of your response","","NEEDS TRANSLATION"
"respondToClaim/endOfJourneyCya.json","rows.otherConsiderationsDetails.changeHidden","the details about what else you want to tell the court","","NEEDS TRANSLATION"
"respondToClaim/endOfJourneyCya.json","rows.languageUsed.changeHidden","which language you used to complete your response","","NEEDS TRANSLATION"
"respondToClaim/endOfJourneyCya.json","statementOfTruth.hint","Please check all the details you have entered for accuracy.","","NEEDS TRANSLATION"
"respondToClaim/endOfJourneyCya.json","statementOfTruth.beliefOption","I believe that the facts stated in this defence form are true.","","NEEDS TRANSLATION"
"respondToClaim/endOfJourneyCya.json","errors.statementOfTruthContempt","Select if you understand that proceedings for contempt of court may be brought against anyone who makes, or causes to be made, a false statement in a document verified by a statement of truth without an honest belief in its truth","","NEEDS TRANSLATION"
"respondToClaim/endOfJourneyCya.json","errors.statementOfTruthBelief","Select if you believe that the facts stated in this defence form are true","","NEEDS TRANSLATION"
"respondToClaim/endOfJourneyCya.json","errors.fullName","Enter your full name","","NEEDS TRANSLATION"
"respondToClaim/legalrep/confirmationOfNoticeDateWhenNotProvided.json","question","When did the defendant receive notice from {{claimantName}} (optional)?","","NEEDS TRANSLATION"
"respondToClaim/legalrep/confirmationOfNoticeDateWhenNotProvided.json","errors.date.notRealDate","The date the defendant received notice must be a real date","","NEEDS TRANSLATION"
"respondToClaim/legalrep/confirmationOfNoticeDateWhenNotProvided.json","errors.date.futureDate","The date the defendant received notice must either be today’s date or in the past","","NEEDS TRANSLATION"
"respondToClaim/legalrep/confirmationOfNoticeDateWhenNotProvided.json","errors.date.invalidValue","The date the defendant received notice must be a real date","","NEEDS TRANSLATION"
"respondToClaim/legalrep/confirmationOfNoticeDateWhenNotProvided.json","errors.date.missingOne","The date the defendant received notice must include a {{missingField}}","","NEEDS TRANSLATION"
"respondToClaim/legalrep/confirmationOfNoticeDateWhenNotProvided.json","errors.date.missingTwo","The date the defendant received notice must include a {{first}} and {{second}}","","NEEDS TRANSLATION"
"respondToClaim/legalrep/confirmationOfNoticeDateWhenProvided.json","hintText","When making the claim, {{claimantName}} had to say the date they gave the defendant notice (the date of service).","","NEEDS TRANSLATION"
"respondToClaim/legalrep/confirmationOfNoticeDateWhenProvided.json","listItem1","They served the defendant with a notice seeking possession on {{noticeDate}}","","NEEDS TRANSLATION"
"respondToClaim/legalrep/confirmationOfNoticeDateWhenProvided.json","question","When did the defendant receive notice from {{claimantName}} (optional)?","","NEEDS TRANSLATION"
"respondToClaim/legalrep/confirmationOfNoticeDateWhenProvided.json","errors.date.notRealDate","The date the defendant received notice must be a real date","","NEEDS TRANSLATION"
"respondToClaim/legalrep/confirmationOfNoticeDateWhenProvided.json","errors.date.futureDate","The date the defendant received notice must either be today’s date or in the past","","NEEDS TRANSLATION"
"respondToClaim/legalrep/confirmationOfNoticeDateWhenProvided.json","errors.date.invalidValue","The date the defendant received notice must be a real date","","NEEDS TRANSLATION"
"respondToClaim/legalrep/confirmationOfNoticeDateWhenProvided.json","errors.date.missingOne","The date the defendant received notice must include a {{missingField}}","","NEEDS TRANSLATION"
"respondToClaim/legalrep/confirmationOfNoticeDateWhenProvided.json","errors.date.missingTwo","The date defendant received notice must include a {{first}} and {{second}}","","NEEDS TRANSLATION"
"respondToClaim/legalrep/confirmationOfNoticeGiven.json","question","Did {{claimantName}} give the defendant notice of their intention to begin possession proceedings?","","NEEDS TRANSLATION"
"respondToClaim/legalrep/confirmationOfNoticeGiven.json","options.imNotSure","Defendant is not sure","","NEEDS TRANSLATION"
"respondToClaim/legalrep/confirmationOfNoticeGiven.json","noticeDateLabel","When did the defendant receive notice from {{claimantName}}? (Optional)","","NEEDS TRANSLATION"
"respondToClaim/legalrep/confirmationOfNoticeGiven.json","errors.possessionNoticeReceived","Select if {{claimantName}} gave the defendant notice of their intention to begin possession proceedings","","NEEDS TRANSLATION"
"respondToClaim/legalrep/confirmationOfNoticeGiven.json","errors.date.required","The date must include a day, month and year","","NEEDS TRANSLATION"
"respondToClaim/legalrep/confirmationOfNoticeGiven.json","errors.date.notRealDate","The date must be a real date","","NEEDS TRANSLATION"
"respondToClaim/legalrep/confirmationOfNoticeGiven.json","errors.date.futureDate","The date must be in the past","","NEEDS TRANSLATION"
"respondToClaim/legalrep/confirmationOfNoticeGiven.json","errors.date.missingOne","The date must include a {{missingField}}","","NEEDS TRANSLATION"
"respondToClaim/legalrep/confirmationOfNoticeGiven.json","errors.date.missingTwo","The date must include a {{first}} and {{second}}","","NEEDS TRANSLATION"
"respondToClaim/legalrep/doAnyOtherAdultsLiveInYourHome.json","dependantQuestion","Do any other adults live in the defendant’s home?","","NEEDS TRANSLATION"
"respondToClaim/legalrep/doAnyOtherAdultsLiveInYourHome.json","textAreaLabel","Give details about the other adults living in the defendant’s home","","NEEDS TRANSLATION"
"respondToClaim/legalrep/doAnyOtherAdultsLiveInYourHome.json","errors.confirmOtherAdults","Select if any other adults live in the defendant’s home","","NEEDS TRANSLATION"
"respondToClaim/legalrep/doAnyOtherAdultsLiveInYourHome.json","errors.otherAdultsDetails","Give details about the other adults living in their home","","NEEDS TRANSLATION"
"respondToClaim/legalrep/doAnyOtherAdultsLiveInYourHome.json","errors.otherAdultsDetailsInvalidCharacters","Give details about the other adults living in their home must only include letters a to z, and special characters such as hyphens, spaces and apostrophes","","NEEDS TRANSLATION"
"respondToClaim/legalrep/doYouHaveAnyDependantChildren.json","dependentQuestion","Does the defendant have any dependant children?","","NEEDS TRANSLATION"
"respondToClaim/legalrep/doYouHaveAnyDependantChildren.json","dependentChildrenDetailsLabel","Give details about their dependant children","","NEEDS TRANSLATION"
"respondToClaim/legalrep/doYouHaveAnyDependantChildren.json","errors.dependentChildren","Select if they have any dependant children","","NEEDS TRANSLATION"
"respondToClaim/legalrep/doYouHaveAnyDependantChildren.json","errors.dependentChildrenDetails","Give details about their dependant children","","NEEDS TRANSLATION"
"respondToClaim/legalrep/doYouHaveAnyOtherDependants.json","dependantQuestion","Does the defendant have any other dependants?","","NEEDS TRANSLATION"
"respondToClaim/legalrep/doYouHaveAnyOtherDependants.json","otherDependantDetailsLabel","Give details about their other dependants","","NEEDS TRANSLATION"
"respondToClaim/legalrep/doYouHaveAnyOtherDependants.json","errors.otherDependants","Select if they have any other dependants","","NEEDS TRANSLATION"
"respondToClaim/legalrep/doYouHaveAnyOtherDependants.json","errors.otherDependantDetails","Give details about their other dependants","","NEEDS TRANSLATION"
"respondToClaim/legalrep/exceptionalHardship.json","introParagraph1","You can use this section to explain any exceptional hardship the defendant may experience if they were asked to leave their home.","","NEEDS TRANSLATION"
"respondToClaim/legalrep/exceptionalHardship.json","introParagraph3","Any details the defendant provides will be considered by a judge when making their decision, but it is up to them to decide if exceptional hardship applies.","","NEEDS TRANSLATION"
"respondToClaim/legalrep/exceptionalHardship.json","forExample","For example, the defendant might have:","","NEEDS TRANSLATION"
"respondToClaim/legalrep/exceptionalHardship.json","bullet2","lost their job or been made redundant","","NEEDS TRANSLATION"
"respondToClaim/legalrep/exceptionalHardship.json","question","Would the defendant experience exceptional hardship if they were asked to leave their home?","","NEEDS TRANSLATION"
"respondToClaim/legalrep/exceptionalHardship.json","textAreaLabel","Give details about the exceptional hardship the defendant would experience","","NEEDS TRANSLATION"
