file,key,englishText
"src/main/assets/locales/cy/respondToClaim/legalrep/haveYouAppliedForUniversalCredit.json","question","Has the defendant applied for Universal Credit?"
"src/main/assets/locales/cy/respondToClaim/legalrep/haveYouAppliedForUniversalCredit.json","dateLabel","When did the defendant apply?"
"src/main/assets/locales/cy/respondToClaim/legalrep/haveYouAppliedForUniversalCredit.json","errors.haveAppliedForUniversalCredit","Select if the defendant has applied for Universal Credit"
"src/main/assets/locales/cy/respondToClaim/legalrep/haveYouAppliedForUniversalCredit.json","errors.date.required","Enter the date the defendant applied for Universal Credit"
"src/main/assets/locales/cy/respondToClaim/legalrep/haveYouAppliedForUniversalCredit.json","errors.date.missingOne","The date the defendant applied for Universal Credit must include a {{missingField}}"
"src/main/assets/locales/cy/respondToClaim/legalrep/haveYouAppliedForUniversalCredit.json","errors.date.missingTwo","The date the defendant applied for Universal Credit must include a {{first}} and {{second}}"
"src/main/assets/locales/cy/respondToClaim/legalrep/haveYouAppliedForUniversalCredit.json","errors.date.notRealDate","The date the defendant applied for Universal Credit must be a real date"
"src/main/assets/locales/cy/respondToClaim/legalrep/haveYouAppliedForUniversalCredit.json","errors.date.futureDate","The date the defendant applied for Universal Credit must must either be today’s date or in the past"
"src/main/assets/locales/cy/respondToClaim/legalrep/howMuchAffordToPay.json","amountQuestion","How much could the defendant afford to pay in addition to the current rent?"
"src/main/assets/locales/cy/respondToClaim/legalrep/howMuchAffordToPay.json","frequencyQuestion","How frequently could the defendant afford to pay this amount?"
"src/main/assets/locales/cy/respondToClaim/legalrep/howMuchAffordToPay.json","errors.installmentAmount","Enter how much the defendant could afford to pay in addition to the current rent"
"src/main/assets/locales/cy/respondToClaim/legalrep/howMuchAffordToPay.json","errors.installmentAmountMax","The amount the defendant could afford to pay in addition to the current rent must be less than £1 billion"
"src/main/assets/locales/cy/respondToClaim/legalrep/howMuchAffordToPay.json","errors.installmentAmountMin","The amount the defendant could afford to pay in addition to the current rent must be £0.00 or above"
"src/main/assets/locales/cy/respondToClaim/legalrep/howMuchAffordToPay.json","errors.installmentFrequency","Select how frequently the defendant could afford to pay this amount"
"src/main/assets/locales/cy/respondToClaim/legalrep/incomeAndExpenses.json","infoParagraph1","Details about the defendant’s income and expenses can be used by a judge to reach a decision on their case, and also to decide how much they could afford to repay if they have rent arrears."
"src/main/assets/locales/cy/respondToClaim/legalrep/incomeAndExpenses.json","infoParagraph2","Providing details about the defendant’s income and expenses is optional."
"src/main/assets/locales/cy/respondToClaim/legalrep/incomeAndExpenses.json","infoParagraph3","The claimant will be able to see the defendant’s answers."
"src/main/assets/locales/cy/respondToClaim/legalrep/incomeAndExpenses.json","question","Does the defendant want to provide details of their income and expenses?"
"src/main/assets/locales/cy/respondToClaim/legalrep/incomeAndExpenses.json","errors.provideFinanceDetails","Select if the defendant wants to provide details of their income and expenses"
"src/main/assets/locales/cy/respondToClaim/legalrep/installmentPayments.json","pageTitle","Instalment payments"
"src/main/assets/locales/cy/respondToClaim/legalrep/installmentPayments.json","heading","Instalment payments"
"src/main/assets/locales/cy/respondToClaim/legalrep/installmentPayments.json","question","Would the defendant like to offer to pay off their arrears in instalments?"
"src/main/assets/locales/cy/respondToClaim/legalrep/installmentPayments.json","errors.confirmInstallmentOffer","Select whether the defendant would like to offer to pay off their arrears in instalments"
"src/main/assets/locales/cy/respondToClaim/legalrep/landlordLicensed.json","paragraph","You can check if the landlord is licensed by searching the <a href=""https://rentsmart.gov.wales/en/check-register/"" target=""_blank"" rel=""noopener noreferrer"" class=""govuk-link""> Public Register (opens in new tab)</a>."
"src/main/assets/locales/cy/respondToClaim/legalrep/landlordLicensed.json","question","Is the landlord licensed?"
"src/main/assets/locales/cy/respondToClaim/legalrep/landlordLicensed.json","options.imNotSure","Defendant is not sure"
"src/main/assets/locales/cy/respondToClaim/legalrep/landlordLicensed.json","errors.confirmLandlordLicensed","Select if the defendant agrees with the landlord’s claim to be licensed"
"src/main/assets/locales/cy/respondToClaim/legalrep/landlordRegistered.json","introText","You can check if the landlord is registered by searching the"
"src/main/assets/locales/cy/respondToClaim/legalrep/landlordRegistered.json","question","Is the landlord registered?"
"src/main/assets/locales/cy/respondToClaim/legalrep/landlordRegistered.json","options.imNotSure","Defendant is not sure"
"src/main/assets/locales/cy/respondToClaim/legalrep/landlordRegistered.json","errors.landlordRegistered","Select if the defendant agrees with the landlord’s claim to be registered"
"src/main/assets/locales/cy/respondToClaim/legalrep/nonRentArrearsDispute.json","disputeOtherPartsQuestion","Does the defendant dispute any other parts of the claim?"
"src/main/assets/locales/cy/respondToClaim/legalrep/nonRentArrearsDispute.json","disputeDetails.label","Explain which parts of the claim the defendant does not agree with"
"src/main/assets/locales/cy/respondToClaim/legalrep/nonRentArrearsDispute.json","errors.disputeOtherParts","Select if the defendant wants to dispute any other parts of the claim"
"src/main/assets/locales/cy/respondToClaim/legalrep/nonRentArrearsDispute.json","errors.disputeDetails.required","Enter the parts of the claim the defendant disputes"
"src/main/assets/locales/cy/respondToClaim/legalrep/otherConsiderations.json","heading","Other considerations"
"src/main/assets/locales/cy/respondToClaim/legalrep/otherConsiderations.json","question","Is there anything else the defendant wants to tell the court as part of their response?"
"src/main/assets/locales/cy/respondToClaim/legalrep/otherConsiderations.json","otherConsiderationsDetailsLabel","Give details about what else the defendant wants to tell the court"
"src/main/assets/locales/cy/respondToClaim/legalrep/otherConsiderations.json","errors.otherConsiderations","Select if there is anything else the defendant wants to tell the court"
"src/main/assets/locales/cy/respondToClaim/legalrep/otherConsiderations.json","errors.otherConsiderationsDetails","Enter details about what the defendant wants to tell the court"
"src/main/assets/locales/cy/respondToClaim/legalrep/otherConsiderations.json","errors.otherConsiderationsInvalid","Give details about what else the defendant wants to tell the court must only include letters a to z, and special characters such as hyphens, spaces and apostrophes"
"src/main/assets/locales/cy/respondToClaim/legalrep/otherConsiderations.json","errors.otherConsiderationsDetailsMaxLength","Details about what else the defendant wants to tell the court must be 6400 characters or less"
"src/main/assets/locales/cy/respondToClaim/legalrep/priorityDebtDetails.json","totalQuestion","What is the total amount the defendant owes for all their priority debts?"
"src/main/assets/locales/cy/respondToClaim/legalrep/priorityDebtDetails.json","contributionQuestion","How much does the defendant pay towards their priority debts each week or month?"
"src/main/assets/locales/cy/respondToClaim/legalrep/priorityDebtDetails.json","errors.priorityDebtTotal","Enter the total amount the defendant owes for all their priority debts"
"src/main/assets/locales/cy/respondToClaim/legalrep/priorityDebtDetails.json","errors.priorityDebtTotalMin","The total amount the defendant owes for all their priority debts must be £0.00 or above"
"src/main/assets/locales/cy/respondToClaim/legalrep/priorityDebtDetails.json","errors.priorityDebtTotalMax","The total amount the defendant owes for all their priority debts must be less than £1 billion"
"src/main/assets/locales/cy/respondToClaim/legalrep/priorityDebtDetails.json","errors.priorityDebtContribution","Enter the amount the defendant pays towards their priority debts each week or month"
"src/main/assets/locales/cy/respondToClaim/legalrep/priorityDebtDetails.json","errors.priorityDebtContributionMin","The amount the defendant pays towards their priority debts each week or month must be £0.00 or above"
"src/main/assets/locales/cy/respondToClaim/legalrep/priorityDebtDetails.json","errors.priorityDebtContributionMax","The amount the defendant pays towards their priority debts each week or month must be less than £1 billion"
"src/main/assets/locales/cy/respondToClaim/legalrep/priorityDebtDetails.json","errors.priorityDebtContributionFrequency","Select how frequently the defendant pays the amount they entered above"
"src/main/assets/locales/cy/respondToClaim/legalrep/priorityDebts.json","paragraph1","Priority debts are debts which could lead to serious consequences if the defendant does not pay them."
"src/main/assets/locales/cy/respondToClaim/legalrep/priorityDebts.json","question","Does the defendant have any priority debts?"
"src/main/assets/locales/cy/respondToClaim/legalrep/priorityDebts.json","errors.havePriorityDebts","Select if the defendant has any priority debts"
"src/main/assets/locales/cy/respondToClaim/legalrep/rentArrearsDispute.json","amountOwedHeading","Amount the defendant owes in rent arrears given by {{claimantName}}:"
"src/main/assets/locales/cy/respondToClaim/legalrep/rentArrearsDispute.json","rentArrearsQuestion","Does the defendant owe this amount in rent arrears?"
"src/main/assets/locales/cy/respondToClaim/legalrep/rentArrearsDispute.json","rentArrearsOptions.notSure","Defendant is not sure"
"src/main/assets/locales/cy/respondToClaim/legalrep/rentArrearsDispute.json","rentArrearsAmountCorrection.label","How much does the defendant believe they owe in rent arrears?"
"src/main/assets/locales/cy/respondToClaim/legalrep/rentArrearsDispute.json","errors.rentArrears.required","Select if the defendant owes this amount in rent arrears"
"src/main/assets/locales/cy/respondToClaim/legalrep/rentArrearsDispute.json","errors.rentArrearsAmountCorrection.required","Enter the amount the defendant believes they owe in rent arrears"
"src/main/assets/locales/cy/respondToClaim/legalrep/rentArrearsDispute.json","errors.rentArrearsAmountCorrection.negativeAmount","The amount the defendant believes they owe in rent arrears must be £0.00 or above"
"src/main/assets/locales/cy/respondToClaim/legalrep/rentArrearsDispute.json","errors.rentArrearsAmountCorrection.largeAmount","The amount the defendant believes they owe in rent arrears must be less than £1 billion"
"src/main/assets/locales/cy/respondToClaim/legalrep/rentArrearsDispute.json","errors.rentArrearsAmountCorrection.invalidFormat","Enter how much the defendant believes they owe in rent arrears, in the correct format (e.g. if the defendant owes £148, please write £148.00)"
"src/main/assets/locales/cy/respondToClaim/legalrep/rentArrearsDispute.json","errors.rentArrears.rentArrearsAmountCorrection","How much does the defendant believe they owe in rent arrears?"
"src/main/assets/locales/cy/respondToClaim/legalrep/repaymentsAgreed.json","heading","Repayment agreement"
"src/main/assets/locales/cy/respondToClaim/legalrep/repaymentsAgreed.json","repaymentsAgreedQuestion","Has the defendant come to any agreement with {{claimantName}} to repay the arrears since {{dateIssued, ordinalDate}}?"
"src/main/assets/locales/cy/respondToClaim/legalrep/repaymentsAgreed.json","options.imNotSure","Defendant is not sure"
"src/main/assets/locales/cy/respondToClaim/legalrep/repaymentsAgreed.json","textAreaLabel","Give details about how much they’ve agreed to pay and when"
"src/main/assets/locales/cy/respondToClaim/legalrep/repaymentsAgreed.json","textAreaHint","Enter up to 500 characters"
"src/main/assets/locales/cy/respondToClaim/legalrep/repaymentsAgreed.json","errors.repaymentsAgreed","Select if the defendant has come to any agreement with {{claimantName}} to repay the arrears since {{dateIssued, ordinalDate}}"
"src/main/assets/locales/cy/respondToClaim/legalrep/repaymentsAgreed.json","errors.repaymentsAgreed.repaymentsAgreedDetails","Give details about how much the defendant has agreed to pay, how often the defendant will pay and when the agreement was made"
"src/main/assets/locales/cy/respondToClaim/legalrep/repaymentsMade.json","heading","Previous payments"
"src/main/assets/locales/cy/respondToClaim/legalrep/repaymentsMade.json","textAreaLabel","Give details about how much the defendant paid and when"
"src/main/assets/locales/cy/respondToClaim/legalrep/repaymentsMade.json","errors.repaymentsInfo","Give details about how much the defendant paid and when"
"src/main/assets/locales/cy/respondToClaim/legalrep/repaymentsMade.json","errors.confirmRepaymentsMade","Select if the defendant has paid any money to {{claimantName}} since {{dateIssued, ordinalDate}}"
"src/main/assets/locales/cy/respondToClaim/legalrep/selectDefendant.json","pageTitle","Representation"
"src/main/assets/locales/cy/respondToClaim/legalrep/selectDefendant.json","heading","Representation"
"src/main/assets/locales/cy/respondToClaim/legalrep/selectDefendant.json","detailsHeading","If you’re representing more than one defendant in this case, you must submit a separate response for each one."
"src/main/assets/locales/cy/respondToClaim/legalrep/selectDefendant.json","selectDefendantLabel","Which defendant are you completing this response on behalf of?"
"src/main/assets/locales/cy/respondToClaim/legalrep/selectDefendant.json","errors.selectDefendant","You must select a defendant to represent"
"src/main/assets/locales/cy/respondToClaim/legalrep/startNow.json","provideDetailsInfo","This service is also available <a href=""?lang=en"" class=""govuk-link language"">in English</a>."
"src/main/assets/locales/cy/respondToClaim/legalrep/startNow.json","hmctsSupportInfo","If you or the defendant need support to use HMCTS services, like step-free access to a court for the hearing, you can request this after you’ve submitted your response."
"src/main/assets/locales/cy/respondToClaim/legalrep/tenancyDateDetails.json","bulletPoint","The tenancy, occupation contract or licence began on {{tenancyStartDate}}"
"src/main/assets/locales/cy/respondToClaim/legalrep/tenancyDateDetails.json","options.notSure","Defendant is not sure"
"src/main/assets/locales/cy/respondToClaim/legalrep/tenancyDateUnknown.json","question","What is the tenancy, occupation contract or licence start date? (Optional)"
"src/main/assets/locales/cy/respondToClaim/legalrep/tenancyTypeDetails.json","insetText","When they made their claim, {{orgname}} had to give details about the type of tenancy, occupation contract or licence agreement the defendant signed to rent their property, and the date it began, if known."
"src/main/assets/locales/cy/respondToClaim/legalrep/tenancyTypeDetails.json","notSure","Defendant is not sure"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatOtherRegularExpensesDoYouHave.json","pageTitle","Expenses"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatOtherRegularExpensesDoYouHave.json","heading","Expenses"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatOtherRegularExpensesDoYouHave.json","expenseQuestion","What regular monthly expenses does the defendant have? (Optional)"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatOtherRegularExpensesDoYouHave.json","hintText","Select all that apply. The information the defendant provides must be truthful and accurate."
"src/main/assets/locales/cy/respondToClaim/legalrep/whatOtherRegularExpensesDoYouHave.json","errors.householdBillsAmount.required","Enter the amount the defendant pays for household bills"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatOtherRegularExpensesDoYouHave.json","errors.householdBillsAmount.negative","The amount the defendant pays for household bills each week or month must be £0.00 or above"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatOtherRegularExpensesDoYouHave.json","errors.householdBillsAmount.largeAmount","The amount the defendant pays for household bills each week or month must be less than £1 billion"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatOtherRegularExpensesDoYouHave.json","errors.householdBillsFrequency.required","Select how frequently the defendant pays household bills"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatOtherRegularExpensesDoYouHave.json","errors.loanPaymentsAmount.required","Enter the amount the defendant pays for loan payments"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatOtherRegularExpensesDoYouHave.json","errors.loanPaymentsAmount.negative","The amount the defendant pays for loan payments each week or month must be £0.00 or above"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatOtherRegularExpensesDoYouHave.json","errors.loanPaymentsAmount.largeAmount","The amount the defendant pays for loan payments each week or month must be less than £1 billion"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatOtherRegularExpensesDoYouHave.json","errors.loanPaymentsFrequency.required","Select how frequently the defendant makes loan payments"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatOtherRegularExpensesDoYouHave.json","errors.childSpousalMaintenanceAmount.required","Enter the amount the defendant pays for child or spousal maintenance"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatOtherRegularExpensesDoYouHave.json","errors.childSpousalMaintenanceAmount.negative","The amount the defendant pays for child or spousal maintenance each week or month must be £0.00 or above"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatOtherRegularExpensesDoYouHave.json","errors.childSpousalMaintenanceAmount.largeAmount","The amount the defendant pays for child or spousal maintenance each week or month must be less than £1 billion"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatOtherRegularExpensesDoYouHave.json","errors.childSpousalMaintenanceFrequency.required","Select how frequently the defendant pays child or spousal maintenance"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatOtherRegularExpensesDoYouHave.json","errors.mobilePhoneAmount.required","Enter the amount the defendant pays for a mobile phone"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatOtherRegularExpensesDoYouHave.json","errors.mobilePhoneAmount.negative","The amount the defendant pays for a mobile phone each week or month must be £0.00 or above"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatOtherRegularExpensesDoYouHave.json","errors.mobilePhoneAmount.largeAmount","The amount the defendant pays for a mobile phone each week or month must be less than £1 billion"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatOtherRegularExpensesDoYouHave.json","errors.mobilePhoneFrequency.required","Select how frequently the defendant pays for a mobile phone"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatOtherRegularExpensesDoYouHave.json","errors.groceryShoppingAmount.required","Enter the amount the defendant pays for grocery shopping"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatOtherRegularExpensesDoYouHave.json","errors.groceryShoppingAmount.negative","The amount the defendant pays for grocery shopping each week or month must be £0.00 or above"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatOtherRegularExpensesDoYouHave.json","errors.groceryShoppingAmount.largeAmount","The amount the defendant pays for grocery shopping each week or month must be less than £1 billion"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatOtherRegularExpensesDoYouHave.json","errors.groceryShoppingFrequency.required","Select how frequently the defendant pays for grocery shopping"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatOtherRegularExpensesDoYouHave.json","errors.fuelParkingTransportAmount.required","Enter the amount the defendant pays for fuel, parking and transport"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatOtherRegularExpensesDoYouHave.json","errors.fuelParkingTransportAmount.negative","The amount the defendant pays for fuel, parking and transport each week or month must be £0.00 or above"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatOtherRegularExpensesDoYouHave.json","errors.fuelParkingTransportAmount.largeAmount","The amount the defendant pays for fuel, parking and transport each week or month must be less than £1 billion"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatOtherRegularExpensesDoYouHave.json","errors.fuelParkingTransportFrequency.required","Select how frequently the defendant pays for fuel, parking and transport"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatOtherRegularExpensesDoYouHave.json","errors.schoolCostsAmount.required","Enter the amount the defendant pays for school costs"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatOtherRegularExpensesDoYouHave.json","errors.schoolCostsAmount.negative","The amount the defendant pays for school costs each week or month must be £0.00 or above"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatOtherRegularExpensesDoYouHave.json","errors.schoolCostsAmount.largeAmount","The amount the defendant pays for school costs each week or month must be less than £1 billion"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatOtherRegularExpensesDoYouHave.json","errors.schoolCostsFrequency.required","Select how frequently the defendant pays school costs"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatOtherRegularExpensesDoYouHave.json","errors.clothingAmount.required","Enter the amount the defendant pays for clothing"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatOtherRegularExpensesDoYouHave.json","errors.clothingAmount.negative","The amount the defendant pays for clothing each week or month must be £0.00 or above"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatOtherRegularExpensesDoYouHave.json","errors.clothingAmount.largeAmount","The amount the defendant pays for clothing each week or month must be less than £1 billion"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatOtherRegularExpensesDoYouHave.json","errors.clothingFrequency.required","Select how frequently the defendant pays for clothing"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatOtherRegularExpensesDoYouHave.json","errors.otherExpensesAmount.required","Enter the amount the defendant pays for other regular expenses"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatOtherRegularExpensesDoYouHave.json","errors.otherExpensesAmount.negative","The amount the defendant pays for other expenses each week or month must be £0.00 or above"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatOtherRegularExpensesDoYouHave.json","errors.otherExpensesAmount.largeAmount","The amount the defendant pays for other expenses each week or month must be less than £1 billion"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatOtherRegularExpensesDoYouHave.json","errors.otherExpensesFrequency.required","Select how frequently the defendant pays for other expenses"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatRegularIncomeDoYouReceive.json","heading","Income"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatRegularIncomeDoYouReceive.json","incomeQuestion","What regular income does the defendant receive? (Optional)"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatRegularIncomeDoYouReceive.json","hintText","Select all that apply. The information the defendant provides must be truthful and accurate."
"src/main/assets/locales/cy/respondToClaim/legalrep/whatRegularIncomeDoYouReceive.json","options.incomeFromJobs","Income from all jobs they do"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatRegularIncomeDoYouReceive.json","options.moneyFromElsewhere","Money from somewhere else (for example, child maintenance payments or someone in the defendant’s household gives them money)"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatRegularIncomeDoYouReceive.json","subFields.moneyFromElsewhereDetailsHint","Give details about the other sources of income and how much the defendant usually receives a month"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatRegularIncomeDoYouReceive.json","errors.incomeFromJobsAmount.required","Enter the total amount the defendant receives from all jobs they do"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatRegularIncomeDoYouReceive.json","errors.incomeFromJobsAmount.negative","The total amount the defendant receives from all jobs they do each week or month must be £0.00 or above"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatRegularIncomeDoYouReceive.json","errors.incomeFromJobsAmount.largeAmount","The total amount the defendant receives from all jobs you do each week or month must be less than £1 billion"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatRegularIncomeDoYouReceive.json","errors.incomeFromJobsFrequency.required","Select how frequently the defendant receives income from all jobs they do"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatRegularIncomeDoYouReceive.json","errors.pensionAmount.required","Enter the total amount the defendant receives from a state or private pension"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatRegularIncomeDoYouReceive.json","errors.pensionAmount.negative","The total amount the defendant receives from pension (state and private) each week or month must be £0.00 or above"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatRegularIncomeDoYouReceive.json","errors.pensionAmount.largeAmount","The total amount the defendant receives from pension (state and private) each week or month must be less than £1 billion"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatRegularIncomeDoYouReceive.json","errors.pensionFrequency.required","Select how frequently the defendant receives income from a state or private pension"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatRegularIncomeDoYouReceive.json","errors.universalCreditAmount.required","Enter the total amount the defendant receives from Universal Credit"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatRegularIncomeDoYouReceive.json","errors.universalCreditAmount.negative","The total amount the defendant receives from Universal Credit each week or month must be £0.00 or above"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatRegularIncomeDoYouReceive.json","errors.universalCreditAmount.largeAmount","The total amount the defendsnt receives from Universal Credit each week or month must be less than £1 billion"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatRegularIncomeDoYouReceive.json","errors.universalCreditFrequency.required","Select how frequently the defendant receives Universal Credit"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatRegularIncomeDoYouReceive.json","errors.otherBenefitsAmount.required","Enter the total amount the defendant receives from other benefits and credits"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatRegularIncomeDoYouReceive.json","errors.otherBenefitsAmount.negative","The total amount the defendant receives from other benefits and credit each week or month must be £0.00 or above"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatRegularIncomeDoYouReceive.json","errors.otherBenefitsAmount.largeAmount","The total amount the defendant receives from other benefits and credit each week or month must be less than £1 billion"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatRegularIncomeDoYouReceive.json","errors.otherBenefitsFrequency.required","Select how frequently the defendant receives income from other benefits and credits"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatRegularIncomeDoYouReceive.json","errors.moneyFromElsewhereDetails.required","Enter details about the money the defendant received from somewhere else and how much the defendant usually receives"
"src/main/assets/locales/cy/respondToClaim/legalrep/whatRegularIncomeDoYouReceive.json","errors.moneyFromElsewhereDetails.invalidCharacters","Give details about the other sources of income and how much the defendant usually receives must only include letters a to z, and special characters such as hyphens, spaces and apostrophes"
"src/main/assets/locales/cy/respondToClaim/legalrep/wouldYouHaveSomewhereElseToLiveIfYouHadToLeaveYourHome.json","heading","Alternative accommodation"
"src/main/assets/locales/cy/respondToClaim/legalrep/wouldYouHaveSomewhereElseToLiveIfYouHadToLeaveYourHome.json","accommodationQuestion","Would the defendant have somewhere else to live if they had to leave their home?"
"src/main/assets/locales/cy/respondToClaim/legalrep/wouldYouHaveSomewhereElseToLiveIfYouHadToLeaveYourHome.json","dateLabel","When would they be able to move in? (Optional)"
